,year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,owngun,tvhours,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
1268,1994,working fulltime,42.0,no,iap,12.0,e. nor. central,1.0,3.0,2.0,$25000 or more,e. nor. central,every week,yes,8.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1269,1994,working fulltime,28.0,no,iap,11.0,e. nor. central,1.0,1.0,1.0,$25000 or more,e. nor. central,once a year,iap,4.0,0,0.0,0,1,0,0.0,0.0,0.0,1
1270,1994,working fulltime,50.0,yes,iap,13.0,e. nor. central,0.0,1.0,0.0,$25000 or more,e. nor. central,2-3x a month,yes,2.9040189927081568,1,1.0,0,0,0,1.0,0.0,0.0,2
1271,1994,working fulltime,36.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
1272,1994,retired,73.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,3.0,1,1.0,0,0,0,0.0,0.0,0.0,2
1273,1994,working fulltime,42.0,yes,iap,16.0,e. sou. central,0.0,0.0,0.0,$25000 or more,e. nor. central,more thn once wk,iap,3.0,0,1.0,0,0,0,0.0,1.0,0.0,1
1274,1994,working fulltime,35.0,yes,iap,13.0,w. nor. central,2.0,1.0,0.0,$25000 or more,e. nor. central,nrly every week,yes,2.9040189927081568,0,1.0,0,0,0,0.0,1.0,1.0,1
1275,1994,working fulltime,42.0,no,iap,14.0,e. nor. central,2.0,0.0,0.0,$25000 or more,e. nor. central,every week,yes,1.0,1,1.0,0,0,0,0.0,0.0,1.0,2
1276,1994,working parttime,29.0,no,iap,13.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,yes,2.0,1,1.0,0,1,0,1.0,0.0,1.0,2
1277,1994,working fulltime,32.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,6.0,1,1.0,1,0,0,1.0,0.0,1.0,2
1278,1994,working fulltime,38.0,no,iap,18.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
1279,1994,working fulltime,60.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,3.0,0,1.0,0,0,0,0.0,0.0,0.0,1
1280,1994,working fulltime,48.0,no,iap,14.0,pacific,1.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,yes,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,1.0,1
1281,1994,retired,34.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,5.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1282,1994,working fulltime,43.0,no,iap,12.0,e. nor. central,0.0,1.0,0.0,$15000 - 19999,e. nor. central,once a year,iap,0.0,0,0.0,0,1,0,0.0,0.0,1.0,0
1283,1994,working fulltime,29.0,no,iap,12.0,e. sou. central,0.0,0.0,1.0,$25000 or more,e. sou. central,never,iap,3.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1284,1994,working fulltime,47.0,yes,iap,12.0,e. sou. central,1.0,0.0,0.0,$25000 or more,e. sou. central,once a year,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
1285,1994,temp not working,42.0,no,iap,10.0,e. sou. central,0.0,2.0,0.0,$25000 or more,e. sou. central,once a year,iap,3.0,0,0.0,0,1,0,0.0,0.0,1.0,0
1286,1994,working fulltime,29.0,no,iap,16.0,e. sou. central,0.0,0.0,0.0,$10000 - 14999,e. sou. central,never,iap,4.0,0,0.0,0,1,0,0.0,0.0,1.0,0
1287,1994,working fulltime,42.0,yes,iap,8.0,e. sou. central,0.0,0.0,0.0,$25000 or more,e. sou. central,nrly every week,iap,3.0,0,0.0,0,1,0,0.0,1.0,0.0,1
1288,1994,working fulltime,57.0,no,iap,14.0,e. sou. central,0.0,0.0,1.0,$25000 or more,e. sou. central,2-3x a month,iap,1.0,0,1.0,0,1,0,1.0,0.0,0.0,1
1289,1994,working fulltime,22.0,no,iap,12.0,e. sou. central,0.0,0.0,0.0,$15000 - 19999,e. sou. central,sevrl times a yr,iap,2.9040189927081568,1,1.0,0,0,0,1.0,0.0,0.0,2
1290,1994,keeping house,32.0,no,iap,12.0,e. sou. central,0.0,0.0,0.0,$20000 - 24999,e. sou. central,every week,iap,3.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1291,1994,working fulltime,35.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,yes,4.0,0,0.0,0,0,0,0.0,0.0,1.0,1
1292,1994,working fulltime,60.0,no,iap,14.0,south atlantic,0.0,2.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,3.0,0,1.0,0,1,0,1.0,0.0,1.0,1
1293,1994,working fulltime,33.0,no,iap,14.0,e. nor. central,2.0,1.0,0.0,$25000 or more,e. nor. central,every week,yes,2.9040189927081568,1,0.0,0,0,0,0.0,0.0,1.0,2
1294,1994,keeping house,29.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,6.0,0,1.0,0,1,0,1.0,0.0,0.0,1
1295,1994,working fulltime,30.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,yes,1.0,0,1.0,0,1,0,0.0,0.0,1.0,0
1296,1994,retired,30.0,no,iap,10.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,every week,iap,2.0,0,1.0,0,0,0,0.0,0.0,0.0,1
1297,1994,"unempl, laid off",64.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,yes,2.0,1,1.0,0,0,0,0.0,0.0,0.0,2
1298,1994,working fulltime,42.0,no,iap,17.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,every week,iap,2.0,0,1.0,0,0,0,0.0,0.0,1.0,1
1299,1994,retired,60.0,no,yes,11.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,never,iap,4.0,1,1.0,0,1,0,0.0,0.0,0.0,2
1300,1994,retired,30.0,yes,iap,8.0,e. nor. central,0.0,0.0,0.0,$5000 to 5999,e. nor. central,never,iap,2.9040189927081568,1,1.0,0,0,0,0.0,0.0,1.0,2
1301,1994,"unempl, laid off",29.0,no,iap,10.0,e. nor. central,1.0,2.0,0.0,$10000 - 14999,e. nor. central,never,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,1.0,1
1302,1994,"unempl, laid off",42.0,yes,iap,16.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,never,iap,0.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1303,1994,working parttime,31.0,no,iap,12.0,e. nor. central,2.0,0.0,0.0,$4000 to 4999,e. nor. central,once a year,iap,4.0,0,1.0,1,1,1,0.0,0.0,1.0,0
1304,1994,working fulltime,35.0,no,iap,12.0,e. nor. central,2.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,1.0,0,0.0,1,0,0,0.0,0.0,1.0,1
1305,1994,working fulltime,40.0,no,iap,9.0,e. nor. central,0.0,3.0,0.0,$1000 to 2999,e. nor. central,once a year,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,1.0,1
1306,1994,"unempl, laid off",31.0,no,iap,15.0,e. nor. central,0.0,0.0,0.0,$1000 to 2999,e. nor. central,never,iap,2.9040189927081568,1,1.0,1,1,1,0.0,0.0,1.0,2
1307,1994,keeping house,43.87754099367439,no,iap,11.0,e. nor. central,2.0,0.0,0.0,$4000 to 4999,e. nor. central,never,iap,2.9040189927081568,0,0.0,1,1,1,0.0,0.0,1.0,1
1308,1994,working fulltime,30.0,no,iap,11.0,e. nor. central,2.0,1.0,0.0,$15000 - 19999,e. nor. central,never,iap,4.0,0,0.0,0,0,0,0.0,0.0,1.0,1
1309,1994,working fulltime,64.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,1.0,0,1.0,0,0,0,0.0,0.0,0.0,1
1310,1994,keeping house,44.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,lt once a year,yes,5.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1311,1994,working parttime,45.0,no,iap,14.0,e. nor. central,0.0,1.0,1.0,$5000 to 5999,e. nor. central,sevrl times a yr,iap,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,1.0,1
1312,1994,working parttime,31.0,no,iap,9.0,w. sou. central,0.0,2.0,1.0,$15000 - 19999,e. nor. central,2-3x a month,iap,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,0.0,1
1313,1994,keeping house,23.0,no,iap,12.0,e. nor. central,0.0,0.0,2.0,$20000 - 24999,e. nor. central,more thn once wk,iap,2.9040189927081568,1,0.0,0,1,0,0.0,1.0,1.0,2
1314,1994,working fulltime,34.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,never,iap,4.0,0,0.0,0,1,0,0.0,0.0,1.0,1
1315,1994,"unempl, laid off",29.0,no,iap,12.0,e. nor. central,2.0,0.0,0.0,$25000 or more,e. nor. central,lt once a year,iap,5.0,0,0.0,0,0,0,0.0,0.0,0.0,1
1316,1994,keeping house,35.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$8000 to 9999,e. nor. central,never,yes,6.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1317,1994,retired,43.87754099367439,yes,iap,10.0,e. nor. central,0.0,0.0,0.0,$4000 to 4999,e. nor. central,lt once a year,iap,1.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1318,1994,keeping house,43.87754099367439,no,iap,12.0,e. sou. central,0.0,0.0,0.0,$8000 to 9999,e. nor. central,once a month,iap,3.0,0,0.0,0,1,0,1.0,0.0,0.0,0
1319,1994,keeping house,46.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
1320,1994,keeping house,22.0,yes,iap,9.0,e. nor. central,0.0,0.0,0.0,$6000 to 6999,e. nor. central,every week,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1321,1994,retired,35.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
1322,1994,keeping house,43.87754099367439,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$6000 to 6999,e. nor. central,every week,iap,5.0,0,0.0,0,1,0,0.0,0.0,0.0,1
1323,1994,retired,42.0,no,iap,12.0,south atlantic,0.0,0.0,0.0,$10000 - 14999,e. nor. central,lt once a year,iap,4.0,0,1.0,0,1,0,0.0,0.0,1.0,0
1324,1994,working parttime,32.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,sevrl times a yr,iap,2.9040189927081568,0,0.0,0,1,0,1.0,0.0,0.0,1
1325,1994,"unempl, laid off",31.0,no,iap,12.0,e. nor. central,1.0,0.0,0.0,$3000 to 3999,e. nor. central,never,iap,4.0,0,0.0,0,0,0,0.0,0.0,1.0,1
1326,1994,working fulltime,32.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a month,yes,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,0.0,1
1327,1994,working fulltime,42.0,no,iap,12.0,e. sou. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,2-3x a month,iap,1.0,1,0.0,1,1,1,1.0,0.0,0.0,2
1328,1994,retired,30.0,no,iap,16.0,e. sou. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,every week,iap,4.0,0,1.0,1,1,1,0.0,0.0,0.0,1
1329,1994,keeping house,46.0,no,iap,17.0,e. nor. central,0.0,0.0,0.0,$5000 to 5999,e. nor. central,more thn once wk,yes,4.0,0,1.0,1,1,1,0.0,1.0,0.0,1
1330,1994,other,35.0,no,iap,13.0,e. nor. central,2.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,12.0,0,1.0,1,0,0,0.0,0.0,1.0,1
1331,1994,retired,30.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,nrly every week,iap,3.0,0,0.0,0,0,0,0.0,1.0,0.0,0
1332,1994,working fulltime,64.0,no,iap,18.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,2.9040189927081568,1,0.0,0,1,0,1.0,0.0,0.0,2
1333,1994,school,31.0,no,iap,11.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,nrly every week,yes,2.0,0,1.0,0,0,0,0.0,1.0,0.0,1
1334,1994,retired,36.0,no,yes,12.0,foreign,0.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,2.0,1,1.0,0,0,0,0.0,0.0,0.0,2
1335,1994,"unempl, laid off",31.0,no,iap,12.0,pacific,0.0,0.0,0.0,$25000 or more,e. nor. central,nrly every week,yes,2.9040189927081568,0,0.0,0,1,0,0.0,1.0,1.0,0
1336,1994,working parttime,60.0,no,iap,13.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,once a year,iap,1.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1337,1994,working parttime,47.0,no,yes,16.0,pacific,0.0,1.0,0.0,$15000 - 19999,e. nor. central,once a year,iap,1.0,0,0.0,0,1,0,0.0,0.0,1.0,1
1338,1994,working fulltime,64.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,1.0,0,1.0,0,0,0,1.0,0.0,0.0,1
1339,1994,working fulltime,22.0,no,iap,12.0,e. nor. central,1.0,0.0,0.0,$15000 - 19999,e. nor. central,nrly every week,iap,2.0,0,1.0,0,1,0,0.0,1.0,1.0,1
1340,1994,working fulltime,61.0,no,iap,15.0,e. sou. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,nrly every week,iap,3.0,0,1.0,1,0,0,0.0,1.0,1.0,0
1341,1994,keeping house,39.0,no,iap,12.0,e. nor. central,1.0,0.0,0.0,$25000 or more,e. nor. central,once a month,iap,8.0,1,0.0,0,1,0,1.0,0.0,0.0,2
1342,1994,working fulltime,58.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$8000 to 9999,e. nor. central,nrly every week,iap,2.9040189927081568,0,0.0,0,1,0,0.0,1.0,0.0,1
1343,1994,retired,35.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
1344,1994,retired,62.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,2-3x a month,yes,2.0,0,1.0,0,0,0,1.0,0.0,0.0,1
1345,1994,working parttime,31.0,no,iap,14.0,e. nor. central,1.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,6.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1346,1994,working fulltime,41.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
1347,1994,working fulltime,59.0,yes,iap,16.0,new england,0.0,0.0,0.0,$25000 or more,e. nor. central,once a year,yes,3.0,0,1.0,0,0,0,0.0,0.0,1.0,1
1348,1994,working fulltime,32.0,no,iap,10.0,foreign,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,1.0,0,0.0,0,1,0,1.0,0.0,1.0,1
1349,1994,working fulltime,69.0,no,iap,20.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,2.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1350,1994,working parttime,32.0,no,iap,18.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,3.0,1,1.0,0,1,0,1.0,0.0,1.0,2
1351,1994,retired,66.0,no,iap,16.0,foreign,0.0,0.0,0.0,$25000 or more,e. nor. central,once a month,iap,3.0,0,1.0,0,1,0,1.0,0.0,0.0,1
1352,1994,working fulltime,48.0,no,iap,17.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,iap,0.0,1,1.0,0,0,0,0.0,0.0,0.0,2
1353,1994,working fulltime,51.0,yes,iap,13.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
1354,1994,working fulltime,42.0,yes,iap,12.0,e. nor. central,1.0,1.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,yes,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,1
1355,1994,retired,61.0,no,iap,15.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,6.0,0,1.0,1,0,0,1.0,0.0,0.0,1
1356,1994,keeping house,31.0,yes,iap,8.0,w. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,lt once a year,iap,0.0,0,0.0,1,1,1,0.0,0.0,0.0,1
1357,1994,working fulltime,64.0,no,iap,20.0,e. nor. central,0.0,1.0,0.0,$25000 or more,e. nor. central,nrly every week,iap,3.0,0,1.0,0,1,0,0.0,1.0,0.0,1
1358,1994,working fulltime,47.0,no,iap,16.0,middle atlantic,1.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,2.0,0,1.0,1,0,0,1.0,0.0,1.0,0
1359,1994,working fulltime,40.0,no,iap,14.0,pacific,0.0,2.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,5.0,0,0.0,1,1,1,1.0,0.0,1.0,1
1360,1994,working fulltime,61.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,nrly every week,iap,2.9040189927081568,0,1.0,0,0,0,0.0,1.0,1.0,1
1361,1994,working fulltime,49.0,no,iap,13.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,sevrl times a yr,iap,4.0,0,1.0,0,1,0,1.0,0.0,1.0,1
1362,1994,working fulltime,49.0,no,iap,12.0,middle atlantic,0.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,2.0,1,0.0,0,0,0,0.0,0.0,1.0,2
1363,1994,working fulltime,41.0,no,iap,18.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,yes,4.0,0,1.0,1,0,0,0.0,0.0,1.0,0
1364,1994,working fulltime,47.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,never,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,0.0,1
1365,1994,working fulltime,66.0,no,iap,15.0,south atlantic,0.0,0.0,0.0,$25000 or more,e. nor. central,lt once a year,iap,1.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1366,1994,working fulltime,40.0,no,iap,16.0,e. nor. central,1.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,3.0,0,0.0,0,0,0,1.0,0.0,1.0,1
1367,1994,temp not working,28.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,never,iap,3.0,0,0.0,0,1,0,0.0,0.0,0.0,1
1368,1994,keeping house,43.87754099367439,no,iap,10.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,never,yes,8.0,0,1.0,0,1,0,0.0,0.0,0.0,1
1369,1994,keeping house,33.0,no,iap,10.0,e. nor. central,0.0,0.0,0.0,$1000 to 2999,e. nor. central,every week,iap,2.0,1,0.0,0,1,0,0.0,0.0,0.0,2
1370,1994,keeping house,57.0,no,iap,12.0,e. nor. central,0.0,1.0,0.0,$25000 or more,e. nor. central,never,iap,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,0.0,2
1371,1994,working fulltime,46.0,no,iap,12.0,foreign,1.0,1.0,2.0,$10000 - 14999,e. nor. central,more thn once wk,iap,2.9040189927081568,0,1.0,0,1,0,0.0,1.0,1.0,1
1372,1994,working fulltime,32.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,never,iap,7.0,1,1.0,1,0,0,0.0,0.0,1.0,2
1373,1994,keeping house,46.0,no,iap,13.0,foreign,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,2.9040189927081568,0,0.0,0,1,0,0.0,0.0,0.0,0
1374,1994,working fulltime,44.0,no,iap,12.0,e. nor. central,0.0,1.0,1.0,$25000 or more,e. nor. central,sevrl times a yr,yes,2.0,0,0.0,0,0,0,1.0,0.0,1.0,1
1375,1994,working fulltime,24.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,0
1376,1994,working fulltime,41.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,1.0,0,1.0,0,1,0,1.0,0.0,1.0,1
1377,1994,keeping house,29.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,nrly every week,iap,5.0,0,1.0,0,1,0,0.0,1.0,0.0,0
1378,1994,working parttime,42.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,3.0,0,1.0,0,0,0,0.0,0.0,1.0,0
1379,1994,working fulltime,61.0,no,iap,17.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a year,iap,3.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1380,1994,working parttime,65.0,yes,iap,16.0,e. nor. central,0.0,3.0,0.0,$25000 or more,e. nor. central,more thn once wk,iap,2.0,0,1.0,0,1,0,0.0,1.0,1.0,1
1381,1994,working fulltime,35.0,no,iap,13.0,e. nor. central,0.0,1.0,1.0,$25000 or more,e. nor. central,sevrl times a yr,iap,2.9040189927081568,1,1.0,0,1,0,1.0,0.0,0.0,2
1382,1994,keeping house,49.0,no,iap,16.0,e. nor. central,1.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,yes,2.9040189927081568,0,1.0,0,1,0,1.0,0.0,1.0,1
1383,1994,keeping house,46.0,no,iap,14.0,w. nor. central,1.0,1.0,0.0,$25000 or more,e. nor. central,every week,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,0
1384,1994,working fulltime,59.0,no,iap,13.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,yes,1.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1385,1994,retired,49.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a month,iap,4.0,0,0.0,0,1,0,1.0,0.0,0.0,1
1386,1994,working fulltime,51.0,yes,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,sevrl times a yr,iap,4.0,0,0.0,0,1,0,1.0,0.0,0.0,1
1387,1994,keeping house,21.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,lt once a year,iap,8.0,1,0.0,0,1,0,0.0,0.0,0.0,2
1388,1994,working fulltime,36.0,yes,iap,14.0,e. nor. central,2.0,1.0,0.0,$25000 or more,e. nor. central,nrly every week,yes,2.9040189927081568,1,1.0,0,0,0,0.0,1.0,0.0,2
1389,1994,working fulltime,51.0,no,iap,12.0,e. nor. central,0.0,2.0,0.0,$25000 or more,e. nor. central,once a month,iap,4.0,1,1.0,0,1,0,1.0,0.0,1.0,2
1390,1994,working parttime,22.0,no,iap,13.0,w. nor. central,0.0,0.0,1.0,$25000 or more,e. nor. central,never,iap,2.9040189927081568,0,1.0,0,1,0,0.0,0.0,0.0,1
1391,1994,working fulltime,51.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a month,yes,2.9040189927081568,0,1.0,0,0,0,1.0,0.0,0.0,0
1392,1994,working fulltime,27.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,lt once a year,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,1.0,1
1393,1994,working fulltime,47.0,no,iap,14.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,nrly every week,iap,3.0,0,1.0,0,0,0,0.0,1.0,1.0,1
1394,1994,retired,66.0,no,iap,18.0,e. nor. central,0.0,0.0,0.0,$20000 - 24999,e. nor. central,more thn once wk,iap,0.0,1,1.0,0,1,0,0.0,1.0,0.0,2
1395,1994,working fulltime,42.0,no,iap,13.0,e. nor. central,0.0,1.0,0.0,$20000 - 24999,e. nor. central,sevrl times a yr,iap,3.0,1,1.0,1,0,0,1.0,0.0,1.0,2
1396,1994,working fulltime,64.0,no,iap,17.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,once a month,iap,2.0,1,0.0,0,1,0,1.0,0.0,1.0,2
1397,1994,"unempl, laid off",31.0,no,iap,16.0,e. nor. central,0.0,0.0,0.0,$10000 - 14999,e. nor. central,sevrl times a yr,iap,8.0,0,1.0,1,1,1,1.0,0.0,1.0,1
1398,1994,working fulltime,65.0,no,iap,15.0,south atlantic,0.0,0.0,0.0,$25000 or more,e. nor. central,never,yes,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,0.0,1
1399,1994,keeping house,22.0,no,iap,12.0,e. nor. central,1.0,1.0,0.0,$3000 to 3999,e. nor. central,sevrl times a yr,iap,2.0,0,0.0,0,1,0,1.0,0.0,1.0,1
1400,1994,keeping house,30.0,no,iap,12.0,e. nor. central,1.0,0.0,2.0,$25000 or more,e. nor. central,once a year,iap,2.9040189927081568,0,1.0,0,0,0,0.0,0.0,1.0,0
1401,1994,"unempl, laid off",24.0,no,iap,12.0,e. nor. central,1.0,0.0,0.0,$1000 to 2999,e. nor. central,lt once a year,iap,4.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1402,1994,working fulltime,30.0,no,iap,11.0,e. nor. central,0.0,0.0,0.0,lt $1000,e. nor. central,never,iap,2.0,0,0.0,0,0,0,0.0,0.0,1.0,1
1403,1994,working fulltime,40.0,no,iap,12.0,w. nor. central,0.0,0.0,0.0,$15000 - 19999,e. nor. central,once a year,iap,3.0,0,1.0,0,1,0,0.0,0.0,1.0,1
1404,1994,working fulltime,33.0,no,iap,10.0,e. nor. central,1.0,1.0,0.0,lt $1000,e. nor. central,never,iap,2.9040189927081568,1,0.0,0,1,0,0.0,0.0,1.0,2
1405,1994,working parttime,32.0,no,iap,19.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,every week,iap,2.0,1,1.0,0,1,0,0.0,0.0,1.0,2
1406,1994,working fulltime,41.0,no,iap,12.0,e. nor. central,0.0,2.0,0.0,$25000 or more,e. nor. central,never,iap,3.0,1,1.0,0,0,0,0.0,0.0,0.0,2
1407,1994,working fulltime,36.0,yes,iap,12.0,e. nor. central,0.0,2.0,0.0,$25000 or more,e. nor. central,every week,yes,2.9040189927081568,1,1.0,0,1,0,0.0,0.0,1.0,2
1408,1994,working fulltime,62.0,no,iap,15.0,e. nor. central,0.0,0.0,1.0,$20000 - 24999,e. nor. central,sevrl times a yr,iap,2.0,1,1.0,0,0,0,1.0,0.0,1.0,2
1409,1994,working fulltime,51.0,no,iap,12.0,e. nor. central,0.0,0.0,0.0,$25000 or more,e. nor. central,2-3x a month,iap,3.0,1,1.0,0,0,0,1.0,0.0,0.0,2
